toolname,answer_id,question_id,comment_count,creation_date,is_accepted,last_activity_date,owner_reputation,owner_id,score,body
Datadog,61282340,52828258,0,"2020/04/18, 02:32:29",False,"2020/04/18, 02:32:29",5547,296829,1,"<p>Starts to get messy, but you could nest two ""does not"" conditional variables, like this:</p>

<pre><code> message = &lt;&lt;EOF
{{#is_match ""environment.name"" ""production""}}
   {{#is_alert}} @slack-datadog-production {{/is_alert}}
{{/is_match}}
{{#is_match ""environment.name"" ""uat""}}
   {{#is_alert}} @slack-datadog-uat {{/is_alert}}
{{/is_match}}

{{^is_match ""environment.name"" ""production""}}
   {{^is_match ""environment.name"" ""uat""}}
      {{#is_alert}} @slack-datadog {{/is_alert}}
   {{/is_match}}
{{/is_match}}
EOF
</code></pre>
"
Datadog,66324527,59102943,0,"2021/02/23, 00:44:33",False,"2021/02/23, 00:44:33",1,15263108,0,"<p>Avg CPU usage may not give better view. Check if max CPU utilization is getting around 100%. If so, you may need to optimize on ES side.</p>
"
Datadog,62680072,62436021,3,"2020/07/01, 18:20:46",True,"2020/07/01, 18:20:46",844,11921495,3,"<p>This was a issue with deployed DataDog daemonset for me:</p>
<p>What I did to resolve:</p>
<ol>
<li><p>Check daemonset if it exists or not:</p>
<pre><code>kubectl get ds -n datadog
</code></pre>
</li>
<li><p>Edit the datadog daemonset:</p>
<pre><code>kubectl edit ds datadog -n datadog
</code></pre>
</li>
<li><p>In the opened yaml, add</p>
<pre><code>- name: DD_KUBELET_TLS_VERIFY
  value: &quot;false&quot;
</code></pre>
<p>Add this in <strong>env:</strong> tag for all places. For me there were 4 places which are having DD tags in the yaml.</p>
</li>
<li><p>Save and close it. The daemonset will restart. And the application will start getting traced.</p>
</li>
</ol>
"
Datadog,67104589,62436021,0,"2021/04/15, 11:08:06",False,"2021/04/15, 11:08:06",1929,2179157,0,"<p>If you are using the Helm chart, you can overwrite on the values:</p>
<pre class=""lang-yaml prettyprint-override""><code>## https://github.com/DataDog/helm-charts/blob/master/charts/datadog/values.yaml

datadog:  
  # kubelet configuration
  kubelet:
    # datadog.kubelet.tlsVerify -- Toggle kubelet TLS verification
    # @default -- true
    tlsVerify:  false
</code></pre>
"
Datadog,64803224,60491872,0,"2020/11/12, 13:39:22",False,"2020/11/12, 13:39:22",129,6103623,1,"<p>hey!</p>
<p>Sorry in advance if my answer isn't correct because <strong>I'm a complete newby</strong> in kuber and helm and I can't make sure that it will help, but maybe it helps.</p>
<p>So, the problem, as I can understand, in the resulting <strong>ConfigMap</strong> configuration. From my expirience, I faced the same with the following config:</p>
<pre><code>apiVersion: v1
kind: ConfigMap
metadata:
  name: my-config
  labels:
    group: mock
data:
  APP_NAME: my-mock
  APP_PORT: 8080
  APP_PATH: /api
</code></pre>
<p>And I could solve it only by surrounding with quotes all the values:</p>
<pre><code>apiVersion: v1
kind: ConfigMap
metadata:
  name: my-config
  labels:
    group: mock
data:
  APP_NAME: &quot;my-mock&quot;
  APP_PORT: &quot;8080&quot;
  APP_PATH: &quot;/api&quot;
</code></pre>
"
Datadog,59159712,59145932,0,"2019/12/03, 16:50:16",False,"2019/12/03, 16:50:16",1038,796064,2,"<p>Per Yuri's suggestion, I found the culprit, and this is how (thanks to Google Support for walking me through this):</p>

<ul>
<li>In GCP Cloud Console, navigate to 'APIs &amp; Services' -> Library</li>
<li>Search for 'Strackdriver Monitoring Api' and click</li>
<li>Click 'Manage' on the next screen</li>
<li>Click 'Metrics' from the left-hand side menu</li>
<li>In the 'Select Graphs' dropdown, select ""Traffic by Credential"" and click 'OK'</li>
</ul>

<p>This showed me a graph making it clear just about all of my requests were coming from a credential named <code>datadog-metrics-collection</code>, a service account I'd set up previously to collect GCP metrics and emit to Datadog. </p>
"
Datadog,59164889,59145932,2,"2019/12/03, 22:32:13",False,"2019/12/03, 22:32:13",136,11980517,0,"<p>Considering the answer posted and question, If we think we do not need Stackdriver monitoring, we can disable stackdriver monitoring API using bellow steps:</p>

<ol>
<li>From the Cloud Console,go to APIs &amp; Services. </li>
<li>Select Stackdriver Monitoring API. </li>
<li>Click Disable API.</li>
</ol>

<p>In addition you can view Stackdriver usage by billing account and also can estimate cost using Stackdriver pricing calculator [a] [b].</p>

<p>View Stackdriver usage by billing account:</p>

<ol>
<li>From anywhere in the Cloud Console, click Navigation menu and select Billing.</li>
<li>If you have more than one billing account, select Go to linked billing account to 
view the current project's billing account. To locate a different billing account, 
select Manage billing accounts and choose the account for which you'd like to get 
usage reports.</li>
<li>Select Reports.</li>
</ol>

<p>4.Select Group By > SKU. This menu might be hidden; you can access it by clicking Show 
  Filters.</p>

<ol start=""5"">
<li>From the SKUs drop-down list, make the following selections:

<ol>
<li>Log Volume (Stackdriver Logging usage)</li>
<li>Spans Ingested (Stackdriver Trace usage)</li>
<li>Metric Volume and Monitoring API Requests (Stackdriver Monitoring usage)</li>
</ol></li>
<li>Your usage data, filtered by the SKUs you selected, will appear.</li>
</ol>

<p>You can also select just one or some of these SKUs if you don't want to group your usage data.</p>

<p>Note: If your usage of any of these SKUs is 0, they don't appear in the Group By > SKU pull-down menu. For example, who use only the Cloud console might never generate API requests, so Monitoring API Requests doesn't appear in the list.</p>

<p>Use the Stackdriver pricing calculator [b]:</p>

<ol>
<li>Add your current or projected Monitoring usage data to the Metrics section and click Add to estimate.</li>
<li>Add your current or projected Logging usage data to the Logs section and click Add to estimate.</li>
<li>Add your current Trace usage data to the Trace spans section and click Add to estimate.</li>
<li>Once you have input your usage data, click Estimate.
Estimates of your future Stackdriver bills appear. You can also Email Estimate or Save Estimate.</li>
</ol>

<p>[a] <a href=""https://cloud.google.com/stackdriver/estimating-bills#billing-acct-usage"" rel=""nofollow noreferrer"">https://cloud.google.com/stackdriver/estimating-bills#billing-acct-usage</a></p>

<p>[b] <a href=""https://cloud.google.com/products/calculator/#tab=google-stackdriver"" rel=""nofollow noreferrer"">https://cloud.google.com/products/calculator/#tab=google-stackdriver</a></p>
"
Datadog,59055123,59046195,0,"2019/11/26, 18:14:07",True,"2019/11/26, 18:14:07",11561,970308,2,"<p>You need to <code>start</code> the publishing. Compare with the <a href=""https://github.com/micrometer-metrics/micrometer/blob/master/micrometer-core/src/main/java/io/micrometer/core/instrument/logging/LoggingMeterRegistry.java#L75"" rel=""nofollow noreferrer""><code>LoggingMeterRegistry</code></a></p>

<p>In your constructor something like:</p>

<pre><code>start(new NamedThreadFactory(""vw-metrics-publisher""))
</code></pre>
"
Datadog,38089941,38088122,0,"2016/06/29, 06:35:15",False,"2016/06/29, 06:35:15",5780,6163736,3,"<p>Why not try?</p>

<pre><code> var os = require(“os”);
 var hostname = os.hostname();
</code></pre>

<p>It will return the docker container's hostname. If you haven't set a hostname explicitly, using something like <code>docker run -h hostname image command</code> then it will return the docker host's hostname.</p>

<p>Alternatively, you could do this using a deployment tool like puppet, ansible, etc. and template the file when you deploy the container.</p>
"
Datadog,65920537,63314162,2,"2021/01/27, 15:50:52",True,"2021/01/27, 15:50:52",48,8161041,1,"<p>Try this</p>
<pre><code>&lt;encoder class=&quot;net.logstash.logback.encoder.LogstashEncoder&quot;&gt;
        &lt;customFields&gt;
            {&quot;service&quot;:&quot;ServiceName&quot;,&quot;ddsource&quot;:&quot;java&quot;}
        &lt;/customFields&gt;...
&lt;/encoder&gt;
</code></pre>
"
Datadog,58963300,58564144,0,"2019/11/20, 23:00:45",False,"2019/11/20, 23:00:45",107,10913713,1,"<p>I got the answer to the second question. Now, I can get all tables from one database that I specified. All I needed to do; relation_regex: '.*' and disabled relation_name.</p>

<p>Answer to the first question I got from datadog is that there is no way to monitor all the DBs without listing them individually. They may change this in future, but for now we have to add blocks for each and every database that we want to monitor</p>
"
Datadog,61927265,56382266,0,"2020/05/21, 07:25:17",False,"2020/05/21, 07:25:17",728,2218580,0,"<p>This works for me:</p>

<pre><code>const { createLogger, format, transports } = require('winston')
const { combine, timestamp, json } = format

function dataDogLogger(options) 
{
    const logger = createLogger({
        exitOnError: false,
        format: combine(
            // add a timestamp to all logs
            timestamp({ format: 'YYYY-MM-DD HH:mm:ss' }),
            json()
        ),
        transports: [ ...whatever you need here... ]
    })

    return logger
}

module.exports = dataDogLogger
</code></pre>
"
Datadog,51324294,51323878,0,"2018/07/13, 14:39:40",False,"2018/07/13, 14:39:40",61,9763778,1,"<p>I found the solution: the user <code>datadog</code> didnt have permission to read connections that wasnt form him. So it was just getting a single row.</p>

<p>I gave permissions for that user to read <code>pg_stat_activity</code></p>
"
Datadog,51933718,51866333,0,"2018/08/20, 18:11:48",True,"2018/08/20, 18:11:48",3212,282172,2,"<p>Apparently there is a datadog/agent:latest-jmx that should be used that contains the java image... I just missed it in the docs.</p>
"
Datadog,58760072,58725596,0,"2019/11/08, 05:46:30",False,"2019/11/08, 05:46:30",156,2676108,1,"<p>You mostly have to wait for it all to fill in over time.</p>

<blockquote>
  <p>Metric timestamps cannot be more than 10 minutes in the future or more than 1 hour in the past.</p>
</blockquote>

<p><a href=""https://docs.datadoghq.com/developers/metrics/"" rel=""nofollow noreferrer"">https://docs.datadoghq.com/developers/metrics/</a></p>
"
Datadog,63815085,63814864,11,"2020/09/09, 18:41:28",False,"2020/09/09, 18:41:28",30563,605153,2,"<p>Usually metrics exposed to <code>/actuator/metrics</code> are sent to the metrics system like datadog.</p>
<p>You can try to check what exactly gets sent to datadog by examining the source code of <a href=""https://github.com/micrometer-metrics/micrometer/blob/master/implementations/micrometer-registry-datadog/src/main/java/io/micrometer/datadog/DatadogMeterRegistry.java"" rel=""nofollow noreferrer"">DatadogMeterRegistry</a></p>
<p>Put a breakpoint in the publish method and see what gets sent, or, alternatively set the logger of the class to &quot;trace&quot; so that it will print the information that gets sent to the datadog (line 131 in the linked source code).</p>
<p>Another possible direction to check is usage of filters (see <a href=""https://www.javadoc.io/doc/io.micrometer/micrometer-core/1.0.3/io/micrometer/core/instrument/config/MeterFilter.html"" rel=""nofollow noreferrer"">MeterFilter</a>) that can filter out some metrics.</p>
"
