tool,sentence,neg,pos,neu,com
appdynamics,"The free version detects leaks, but you have to pay to see it.",0.108,0.146,0.746,0.1406
appdynamics,"Again, I don't have a source link at this time, but I recall reading that Tomcat 5.x  can  have performance and memory leak issues.",0.134,0.0,0.866,-0.4767
appdynamics,"Of course, that doesn't mean everybody will have those issues, just a select number.",0.0,0.098,0.902,0.0772
appdynamics,I know Tomcat 6 and Tomcat 7 redesigned their memory management or how they structure memory.,0.0,0.0,1.0,0.0
appdynamics,"I also did speak with someone from BMC, the maker of AR System, and they said the current version of AR System I'm using could suffer from performance and memory issues.",0.108,0.0,0.892,-0.5423
appdynamics,"But, again, none of this was a problem before the PHP-Java Bridge.",0.262,0.0,0.738,-0.5499
appdynamics,It was only after I installed it that this PermGen memory issue started.,0.0,0.0,1.0,0.0
appdynamics,"Since the tools above did not report any leaks, does that mean there are no leaks and PHP-Java Bridge just needed more than 64 MB PermGen memory?",0.078,0.0,0.922,-0.296
appdynamics,"Or, is there an inherit problem with my version of Tomcat and installing the PHP-Java Bridge just broke the proverbial camel's back?",0.216,0.0,0.784,-0.6705
appdynamics,Upgrading to a newer version of AR System and Tomcat is not an option.,0.0,0.0,1.0,0.0
appdynamics,"If there is a leak, I can uninstall the PHP-Java Bridge or continue trying to find a leak and fix it.",0.231,0.0,0.769,-0.5859
appdynamics,Any help would be appreciated.,0.0,0.667,0.333,0.7184
appdynamics,Thank you.,0.0,0.714,0.286,0.3612
appdynamics,Update 1,0.0,0.0,1.0,0.0
appdynamics,"With MAT, I looked at the thread overview and stacks and you can see below that the PHP-Java Bridge contributes about 2/3 of the total heap memory of Tomcat.",0.0,0.0,1.0,0.0
appdynamics,That's a lot of memory!,0.0,0.0,1.0,0.0
appdynamics,"I think there is a leak, I do.",0.375,0.0,0.625,-0.34
appdynamics,I can't find any information on the PHP-Java Bridge having inherit memory leak issues.,0.167,0.0,0.833,-0.34
appdynamics,"But, to me, it appears that the problem is not that Tomcat is leaking.",0.215,0.0,0.785,-0.5499
appdynamics,Ideas?,0.0,0.0,1.0,0.0
appdynamics,"AppDynamics couldn't find any leaks, even when I manually added classes that were suspected in MAT.",0.119,0.0,0.881,-0.2263
appdynamics,What I'm wondering is perhaps the PermGen error is a symptom of that case where the program has no leak and needs more PermGen memory allotted.,0.249,0.0,0.751,-0.743
appdynamics,"It would be helpful to know if the PHP-Java Bridge is designed to eat a lot of memory, this much memory; maybe it's optimized for 64-bit, since the current setup is a 32-bit Java Web application.",0.0,0.153,0.847,0.7003
appdynamics,"If I knew that this bridge needs a lot of memory, I would say OK, fine, and go from there.",0.0,0.24,0.76,0.5766
appdynamics,But it certainly appears as if there is a memory leak somewhere in the chain.,0.17,0.17,0.659,0.0
appdynamics,Update 2,0.0,0.0,1.0,0.0
appdynamics,I've been running Plumbr now for 2 hours and almost 10 minutes.,0.0,0.0,1.0,0.0
appdynamics,I see that Tomcat memory is shooting up to 960 MB and probably will continue to climb.,0.0,0.0,1.0,0.0
appdynamics,"For those familiar with the program, the Java web application has been analyzed 3 times.",0.0,0.0,1.0,0.0
appdynamics,"So far, no leaks have been reported.",0.292,0.0,0.708,-0.3566
appdynamics,"If it stays this way, then the two conclusions I've arrived at are a) there are no leaks or b) there is a leak and, somehow, both AppDynamics and Plumbr missed it.",0.195,0.0,0.805,-0.7003
appdynamics,"If there are truly no leaks with this set of applications working together, then it must be that the Bridge uses a lot of memory and needs more PermGen memory than Tomcat's default, 64 MB -- at the very least, for 32-bit Java web applications.",0.047,0.062,0.892,0.1779
appdynamics,I've been reading up on  AppDynamics  Lite all morning and absolutely love it!,0.0,0.285,0.715,0.6989
appdynamics,"It's pretty nice to be able to drop a JAR into your web app (WAR), deploy it and have it automatically run perf tests on your app.",0.068,0.193,0.74,0.5994
appdynamics,I was wondering if anything similar exist for full-fledged profiling?,0.0,0.0,1.0,0.0
appdynamics,"Something similar to, say, VisualVM, but that deploys as a JAR and that can be packaged inside a WAR?",0.287,0.0,0.713,-0.8151
appdynamics,Online searches didn't turn up much but then again I might not be searching for the right thing.,0.0,0.0,1.0,0.0
appdynamics,"I call this an ""intra-JVM profiler"" because its profiling the same Java process its running inside of (like AppDynamics).",0.0,0.0,1.0,0.0
appdynamics,I love open source but this is not a mandatory requisite.,0.122,0.238,0.64,0.3109
appdynamics,Thanks in advance for any pointers/recommendations!,0.0,0.39,0.61,0.4926
appdynamics,I have integrated my loopback application with appDynamics library and all the middlewares are not firing from then on.,0.0,0.107,0.893,0.2584
appdynamics,Used the debug command - DEBUG=* npm start to get the logs and found these logs coming up.,0.0,0.0,1.0,0.0
appdynamics,All the middlewares declared through middleware.json and imperatively through app.middleware() command are having this error message -  No matching layer found,0.228,0.0,0.772,-0.6514
appdynamics,Any idea what's going wrong here - Which loopback package is responsible for express routing implementation,0.168,0.125,0.707,-0.2023
appdynamics,"Hello good morning community, I am somewhat confused, I am integrating the Cisco AppDynamics tool, when performing the integration as mentioned in the documentation and when running the project it throws the following error.",0.129,0.079,0.792,-0.204
appdynamics,Event Log:,0.0,0.0,1.0,0.0
appdynamics,build.gradel:,0.0,0.0,1.0,0.0
appdynamics,build.gradel(:app),0.0,0.0,1.0,0.0
appdynamics,dependencies {,0.0,0.0,1.0,0.0
appdynamics,},0.0,0.0,0.0,0.0
appdynamics,I am trying to build a docker image and push it to AWS ECS.,0.0,0.0,1.0,0.0
appdynamics,I am currently integrating an API with appdynamics.,0.0,0.0,1.0,0.0
appdynamics,I need to issue a command to pip to start a proxy before the app opens.,0.0,0.0,1.0,0.0
appdynamics,When running locally I do this with  pyagent proxy start  and it works fine.,0.0,0.13,0.87,0.2023
appdynamics,The problem comes when using that command with docker.,0.252,0.0,0.748,-0.4019
appdynamics,When I attempt to use that command during the build and push process I get the following error stack.,0.144,0.0,0.856,-0.4019
appdynamics,I run the app locally from mac and install the package to a pipfile on a mac.,0.0,0.0,1.0,0.0
appdynamics,I know that darwin corresponds to macOS.,0.0,0.0,1.0,0.0
appdynamics,Is this an issue because docker runs Linux or another issue I missing.,0.167,0.0,0.833,-0.296
appdynamics,The markers the error traces says it is ignoring appear in the pipfile.lock.,0.329,0.0,0.671,-0.6597
appdynamics,I would like some aid in understanding what the error means and any help is appreciated!,0.12,0.391,0.489,0.7263
appdynamics,Thank you!,0.0,0.736,0.264,0.4199
appdynamics,"I need to suppress AppDynamics alerts on every Sunday between 10ma to 3pm and remaining all the time, they should run.",0.0,0.0,1.0,0.0
appdynamics,"To achieve this, i need to write a croj expression to satisfy the condition of ""run all the time except every Sunday 10am to 3pm"".",0.0,0.12,0.88,0.4588
appdynamics,what could be the cron expression for this ?,0.0,0.0,1.0,0.0
appdynamics,"Servers: Weblogic 12.1.1 (being upgraded soon, yes); Database: Oracle 12c",0.0,0.0,1.0,0.0
appdynamics,Our (very old) JSP monitoring page does  SELECT 1 FROM DUAL  to check for the database being up and a very basic check on response time.,0.0,0.0,1.0,0.0
appdynamics,"We also have (newer) AppDynamics monitoring on our servers, which includes monitoring the monitoring page.",0.0,0.0,1.0,0.0
appdynamics,"Lately we have been experiencing overall application slowness, and the monitoring page has been reflecting that.",0.0,0.0,1.0,0.0
appdynamics,"In particular  SELECT 1 FROM DUAL  query which we expect to be very consistent has been intermittently slow...as in 2+ seconds just for that query as reported by AppDynamics, when a normal response time is 50ms.",0.0,0.0,1.0,0.0
appdynamics,"Mostly our focus has been on the network because that seems the most likely, but we haven't found anything.",0.0,0.0,1.0,0.0
appdynamics,What conditions on the database side could cause this?,0.0,0.0,1.0,0.0
appdynamics,"The database is run by a separate team, and they're helpful but they're responsible for a large number of applications, so we get the best effect if we can ask for specific, measurable statistics.",0.0,0.302,0.698,0.9022
appdynamics,"I have a requirement to upload zip file to appDynamics, i need to use the httpsrequest plugin for that from my jenkins pipeline",0.0,0.0,1.0,0.0
appdynamics,upload request for appdynamics :,0.0,0.0,1.0,0.0
appdynamics,we are using a shell to execute the above request now but I am trying to find out how to sent multiple zip files using  httpsRequest plugin,0.0,0.0,1.0,0.0
appdynamics,I am trying to assist in setting up AppDynamics with an Angular 2 app that is hosted in IIS.,0.0,0.0,1.0,0.0
appdynamics,The app is already up and running.,0.0,0.0,1.0,0.0
appdynamics,"There is a part I am having trouble on, the instructions for that part say say:",0.172,0.0,0.828,-0.4019
appdynamics,"1) From the root directory of your Node.js application, run this command:
    npm install appdynamics@4.3.5
   For every Node.js application you are instrumenting, insert the following call in the application source code at the first line of the main module (such as the server.js file), before any other require statements:",0.0,0.0,1.0,0.0
appdynamics,2) Restart you application,0.0,0.0,1.0,0.0
appdynamics,"I did step 1 locally in the console, but I don't know what to do for step 2.",0.0,0.0,1.0,0.0
appdynamics,"If I add that script to the page I get ""The Reference error: require is not defined"".",0.162,0.0,0.838,-0.4019
appdynamics,I learned that that function is not meant to run on the browser.,0.0,0.0,1.0,0.0
appdynamics,"It's meant to be run server-side, but I do not see node js or any server.js files on our dev web server.",0.0,0.0,1.0,0.0
appdynamics,Does anyone have any suggestions on where to put that snippet.,0.0,0.0,1.0,0.0
appdynamics,Will it even work with the current setup?,0.0,0.0,1.0,0.0
appdynamics,I am using supervisor to manage gunicorn process.,0.0,0.0,1.0,0.0
appdynamics,"[program:Test app]
command = /env/bin/pyagent run -c /etc/appdynamics.cfg -- /env/bin/gunicorn app:app --bind 0.0.0.0:8000 --worker-class sanic.worker.GunicornWorker
directory = /projects/app_dir/
autorestart=true",0.0,0.0,1.0,0.0
appdynamics,Appdynamics versions; pip freeze,0.0,0.286,0.714,0.0516
appdynamics,Appdynamics.cfg,0.0,0.0,1.0,0.0
appdynamics,"When i start the procees, i can see that agent is loaded properly and proxy is started as well.",0.0,0.116,0.884,0.2732
appdynamics,But the problem is i dont see any data reported to controller when i generate load to my app.,0.182,0.0,0.818,-0.5499
appdynamics,(using wrk to generate load),0.0,0.0,1.0,0.0
appdynamics,Agent and proxy  Logs does not have any info about app data/metrics.,0.0,0.0,1.0,0.0
appdynamics,Would really appreciate if someone can help me find out  the issue?,0.0,0.363,0.637,0.6901
appdynamics,"Thanks,
Manivasagan",0.0,0.744,0.256,0.4404
appdynamics,I want to Share the  AppDynamic's Dashboards  in an external website under an &lt; iframe   so that the reports(statistics) can be visible without logging into the  AppDynamic  tool on an external website.,0.0,0.108,0.892,0.3612
appdynamics,Requirements :,0.0,0.0,1.0,0.0
appdynamics,"I tried doing this  ""Sharing a Custom Dashboard""",0.0,0.394,0.606,0.5023
appdynamics,"By clicking the ""copy shared URL"" I got the AppDynamics' particular dashboard's URL",0.0,0.179,0.821,0.34
appdynamics,"Whenever I run that URL on  Chrome , it gives the following  error  :",0.213,0.0,0.787,-0.4019
appdynamics,"and when I try on  IE  (Internet Explorer) , it throws this  error  :",0.238,0.0,0.762,-0.481
appdynamics,On Other tools like  Splunk  and  Sitecatalyst  there is a concept of Sharing the reports by embedded URLs.,0.0,0.261,0.739,0.6486
appdynamics,Not sure how  AppDynamic  works,0.329,0.0,0.671,-0.2411
appdynamics,Thanks.,0.0,1.0,0.0,0.4404
appdynamics,"I have a generic question here and I have just started using Openshift enterprise and Origin but I would like to know the details on Cloudforms UI, I know that CloudForms UI can do a lot of things including managing Openshift instances but I would like to know the following in terms of managing Openshift instance, can CloudForms be able to do the following :",0.0,0.106,0.894,0.7579
appdynamics,What I am trying to find here is to see if CloudForms can provide an end to end Openshift solution.,0.0,0.113,0.887,0.3182
appdynamics,"The end user must only have his/her code ready, rest everything could be within the UI.",0.0,0.143,0.857,0.3612
appdynamics,Kindly let me know what all are possible and what all are not.,0.0,0.211,0.789,0.4939
appdynamics,I need advice on the API's which can be used to do end to end monitoring on the Cloud instance.,0.0,0.0,1.0,0.0
appdynamics,"To give the complete picture, I have a model(R/SQL/Scala) running on C3 instance and i want to do end to end monitoring from data fetch to relevant output from the model.",0.0,0.046,0.954,0.0772
appdynamics,The end to end monitoring also needs to be displayed on a dashboard.,0.0,0.0,1.0,0.0
appdynamics,The instance i am using is Linux.,0.0,0.0,1.0,0.0
appdynamics,"When i googled for this, i cam across lots of technologies like Zabbix, AppDynamics etc.",0.0,0.172,0.828,0.3612
appdynamics,which are more sort of products.,0.0,0.0,1.0,0.0
